id,superid,impcost,impcost_adj,payback,reference_year,reference_ppi,fy,arc2,conserved,saved
AM0408,AM040809,145.0,240.7,0.39402173913043,2024,243.25,2002,2.7142,980.0,55.0
AM0413,AM041308,40.0,61.2,0.17391304347826,2024,239.54,2002,2.7134,5000.0,230.0
AM0422,AM042208,50.0,93.5,0.35714285714286,2024,278.19,2002,2.4236,2080.0,140.0
AM0463,AM046308,400.0,720.0,0.38834951456311,2024,278.19,2004,2.4236,13400.0,430.0
AM0480,AM048006,20.0,28.4,0.052631578947368,2024,239.54,2005,2.4231,5680.0,360.0
AM0507,AM050712,215.0,326.8,0.23,2024,243.25,2006,2.7142,8065.0,360.0
AM0514,AM051406,100.0,118.0,0.07,2024,189.87,2006,2.2511,157.0,1520.0
AM0541,AM054105,840.0,974.4,2.13,2024,189.87,2008,2.2511,44.0,395.0
AM0554,AM055408,500.0,795.0,0.23,2024,278.19,2008,2.7124,17200.0,2025.0
AM0577,AM057711,190.0,288.8,0.61,2024,278.19,2010,2.7124,3780.0,240.0
AM0586,AM058608,200.0,246.0,0.15,2024,239.54,2010,2.7134,21160.0,1120.0
AR0002,AR000205,1000.0,1760.0,2.5839793281654,2024,239.54,1993,2.1233,542.0,387.0
AR0015,AR001506,12000.0,30240.0,0.47519106640795,2024,278.19,1993,2.1311,216002.0,29096.0
AR0017,AR001706,802.0,1259.14,0.24288310115082,2024,243.25,1994,2.7142,50117.0,3302.0
AR0040,AR004007,1000.0,2450.0,0.060532687651332,2024,278.19,1994,2.2135,5697.0,16520.0
AR0045,AR004504,3090.0,5005.8,0.97292191435768,2024,216.87,1994,2.4133,44842.0,3176.0
AR0065,AR006510,6480.0,9007.2,0.72858106588711,2024,189.87,1995,2.2515,2663.0,8894.0
AR0066,AR006607,18400.0,35696.0,1.2326656394453,2024,262.98,1995,2.7231,4523.0,14927.0
AR0100,AR010005,130.0,245.7,0.64356435643564,2024,262.98,1996,2.4221,2052.0,97.0
AR0121,AR012107,738.0,1357.92,2.30625,2024,262.98,1997,2.7135,7327.0,320.0
AR0131,AR013105,90.0,198.0,0.11627906976744,2024,278.19,1998,2.4236,12309.0,412.0
AR0142,AR014204,50.0,110.0,0.033967391304348,2024,278.19,1998,2.4236,34291.0,1024.0
AR0161,AR016105,8938.0,15820.26,1.9631012519218,2024,262.98,1999,2.7447,816.0,4553.0
AS0003,AS000302,2943.0,4944.24,3.2809364548495,2024,243.25,1990,2.7142,15240.0,897.0
AS0015,AS001510,1760.0,4400.0,0.71457572066585,2024,427.93,1990,2.2437,585.0,2463.0
AS0018,AS001807,168.0,273.84,2.0,2024,243.25,1991,2.7142,879.0,84.0
AS0043,AS004307,100.0,210.0,0.80645161290323,2024,262.98,1991,2.4221,2052.0,124.0
AS0062,AS006208,100.0,260.0,0.15723270440252,2024,278.19,1992,2.4236,6448.0,636.0
AS0065,AS006509,2649.0,4370.85,4.878453038674,2024,216.87,1992,2.4133,7913.0,543.0
AS0071,AS007108,21494.0,34390.4,1.1359864700597,2024,243.25,1992,2.7142,266413.0,18921.0
AS0079,AS007908,3550.0,8946.0,3.4134615384615,2024,278.19,1993,2.8114,,1040.0
AS0088,AS008812,1120.0,2273.6,1.0958904109589,2024,262.98,1993,2.7261,14361.0,1022.0
AS0105,AS010509,820.0,1213.6,0.48037492677211,2024,189.87,1993,2.2511,391.0,1707.0
AS0138,AS013806,4000.0,7760.0,4.5045045045045,2024,262.98,1995,2.7234,10551.0,888.0
AS0143,AS014310,115.0,175.95,0.70552147239264,2024,243.25,1995,2.7142,2931.0,163.0
AS0185,AS018509,1236.0,1866.36,2.0949152542373,2024,243.25,1996,2.7142,6448.0,415.0
AS0187,AS018704,1421.0,2145.71,0.68022977501197,2024,243.25,1996,2.7142,26084.0,1821.0
AS0193,AS019307,450.0,850.5,0.51078320090806,2024,262.98,1996,2.7135,12603.0,881.0
AS0199,AS019912,2250.0,4140.0,1.5080428954424,2024,262.98,1997,2.7135,28136.0,1384.0
AS0212,AS021207,8806.0,13737.36,2.213118874089,2024,216.87,1997,2.4133,78546.0,2593.0
AS0218,AS021808,3150.0,5670.0,2.5714285714286,2024,262.98,1998,2.7232,20516.0,992.0
AS0245,AS024502,1856.0,2951.04,1.2414715719064,2024,243.25,1999,2.7142,19637.0,584.0
AS0263,AS026306,10106.0,17887.62,0.70283051672578,2024,262.98,1999,2.4131,240328.0,11550.0
AS0272,AS027206,440.0,756.8,1.4715719063545,2024,262.98,2000,2.4221,2931.0,255.0
AS0281,AS028103,3713.0,5718.02,1.3143362831858,2024,216.87,2000,2.4133,35170.0,2312.0
AS0289,AS028905,221.0,366.86,0.45945945945946,2024,243.25,2000,2.7142,3810.0,179.0
AS0300,AS030004,60.0,93.0,0.047169811320755,2024,239.54,2001,2.4231,23314.0,1272.0
AS0308,AS030804,30.0,58.2,0.031217481789802,2024,278.19,2001,2.7221,10354.0,413.0
AS0356,AS035608,55100.0,90364.0,1.3926098165091,2024,262.98,2003,2.7232,470185.0,33077.0
AS0360,AS036007,8705.0,16104.25,3.570549630845,2024,278.19,2003,2.3513,34952.0,1789.0
AS0385,AS038507,60.0,87.6,0.020415107179313,2024,239.54,2004,2.4231,54147.0,2382.0
AS0387,AS038707,60.0,87.6,0.022189349112426,2024,239.54,2004,2.4231,45493.0,2464.0
AS0396,AS039607,3000.0,5250.0,0.37206994915044,2024,278.19,2005,2.6222,302390.0,8063.0
AS0407,AS040704,2000.0,3500.0,2.69,2024,278.19,2005,2.4236,10119.0,648.0
BD0009,BD000904,100.0,237.0,0.44247787610619,2024,427.93,1994,2.2437,49.0,226.0
BD0013,BD001306,13008.0,20422.56,1.0991128010139,2024,243.25,1994,2.7142,252638.0,11835.0
BD0040,BD004007,684.0,1046.52,2.2649006622517,2024,243.25,1995,2.7142,4982.0,302.0
BD0080,BD008007,450.0,1021.5,1.0663507109005,2024,278.19,1997,2.4236,12603.0,422.0
BD0123,BD012306,300.0,840.0,0.54054054054054,2024,456.81,1998,2.4314,6155.0,246.0
BD0127,BD012707,260.0,460.2,0.89041095890411,2024,262.98,1999,2.4111,4689.0,172.0
BD0148,BD014807,1350.0,2146.5,3.1542056074766,2024,243.25,1999,2.7142,3224.0,148.0
BD0149,BD014906,350.0,619.5,1.1904761904762,2024,262.98,1999,2.4221,4689.0,218.0
BD0178,BD017807,172.0,282.08,1.3230769230769,2024,243.25,2001,2.7142,1465.0,50.0
BD0183,BD018304,310.0,508.4,1.4622641509434,2024,243.25,2001,2.7142,2663.0,102.0
BD0186,BD018607,480.0,734.4,2.5531914893617,2024,216.87,2001,2.4133,2635.0,188.0
BD0203,BD020307,175.0,290.5,0.82547169811321,2024,243.25,2002,2.7142,1664.0,141.0
BD0212,BD021210,333.0,552.78,0.96242774566474,2024,243.25,2002,2.7142,3664.0,162.0
BD0213,BD021309,400.0,748.0,2.3529411764706,2024,278.19,2002,2.4236,3517.0,106.0
BD0219,BD021908,480.0,796.8,1.8897637795276,2024,262.98,2002,2.4111,6741.0,195.0
BD0226,BD022606,290.0,464.0,3.9189189189189,2024,243.25,2003,2.7142,3329.0,198.0
BD0231,BD023105,130.0,213.2,0.325,2024,262.98,2003,2.4221,4956.0,320.0
BD0238,BD023809,1000.0,1640.0,2.0242914979757,2024,262.98,2003,2.1213,-3407.0,-161.0
BD0273,BD027307,2900.0,5452.0,1.3272311212815,2024,427.93,2004,2.2437,322.7,2185.0
BD0297,BD029711,140.0,211.4,0.6,2024,262.98,2006,2.4111,5401.0,219.0
BD0304,BD030410,575.0,793.5,1.58,2024,239.54,2006,2.7134,5700.0,273.0
BD0307,BD030705,300.0,456.0,0.81,2024,456.81,2006,2.4314,6982.0,340.0
BD0315,BD031510,1050.0,1585.5,1.79,2024,262.98,2006,2.4221,8695.0,588.0
BD0337,BD033704,601.0,853.42,2.64,2024,456.81,2007,2.4314,1862.0,109.0
BD0342,BD034210,72001.0,101521.41,2.27,2024,262.98,2008,2.7447,283.0,3633.0
BD0354,BD035407,2000.0,2820.0,0.15,2024,427.93,2009,2.2437,438.0,8215.0
BD0361,BD036106,2750.0,3822.5,0.87,2024,262.98,2009,2.7231,320.0,3152.0
CO0172,CO017206,100.0,217.0,0.55555555555556,2024,262.98,1990,2.6232,3517.0,180.0
CO0200,CO020008,700.0,1519.0,1.4,2024,262.98,1990,2.4221,8792.0,500.0
CO0213,CO021308,14500.0,26680.0,2.843137254902,2024,239.54,1991,2.6231,99941.0,5100.0
CO0222,CO022207,4000.0,8400.0,1.7021276595745,2024,262.98,1991,2.7243,644.0,2453.0
CO0263,CO026310,4840.0,7840.8,4.0333333333333,2024,216.87,1993,2.4133,12603.0,1200.0
CO0306,CO030604,1390.0,2251.8,3.2325581395349,2024,216.87,1994,2.4133,7913.0,430.0
CO0352,CO035207,840.0,1587.6,2.5454545454545,2024,262.98,1996,2.4111,7620.0,240.0
CO0372,CO037210,500.0,690.0,0.92592592592593,2024,189.87,1996,2.2122,203.0,540.0
CO0404,CO040404,440.0,809.6,2.0952380952381,2024,262.98,1997,2.4221,3517.0,100.0
CO0499,CO049904,900.0,1683.0,1.6666666666667,2024,278.19,2002,2.7442,48.0,540.0
CO0506,CO050603,240.0,367.2,0.55555555555556,2024,216.87,2002,2.4133,11740.0,204.0
CO0543,CO054307,3340.0,4876.4,4.5135135135135,2024,239.54,2004,2.7134,10000.0,300.0
CO0565,CO056508,210.0,331.8,1.6153846153846,2024,262.98,2005,2.7135,3500.0,120.0
CO0588,CO058809,390.0,588.9,3.0,2024,262.98,2006,2.7135,3600.0,120.0
CO0603,CO060304,90.0,129.6,0.04,2024,243.25,2007,2.7142,30800.0,1360.0
DL0001,DL000107,5832.0,10730.88,1.96,2024,248.28,2007,2.7491,29044.0,2976.0
DL0015,DL001510,18000.0,25020.0,5.54,2024,243.25,2008,2.7142,34938.0,3249.0
DL0028,DL002809,400.0,636.0,0.29,2024,278.19,2008,2.2223,60.0,1400.0
DL0046,DL004607,2410.0,3663.2,3.07,2024,278.19,2010,2.3512,7012.0,785.0
DL0056,DL005609,58000.0,80040.0,8.17,2024,243.25,2010,2.7142,78000.0,7100.0
DS0028,DS002807,81020.0,194448.0,1.5986582478295,2024,278.19,1995,2.3113,,50680.0
DS0064,DS006405,220.0,517.0,0.20774315391879,2024,278.19,1996,2.4236,28722.0,886.0
DS0076,DS007601,6331.0,9559.81,1.8114449213162,2024,243.25,1997,2.7142,70926.0,2338.0
DS0083,DS008303,256.0,581.12,0.20173364854216,2024,278.19,1997,2.4236,28136.0,784.0
DS0106,DS010602,400.0,880.0,0.39643211100099,2024,278.19,1998,2.2135,220.0,877.0
DS0139,DS013902,500.0,885.0,0.56689342403628,2024,262.98,1999,2.4221,20223.0,667.0
DS0150,DS015004,30301.0,48178.59,0.9266644239885,2024,239.54,1999,2.7314,11349.0,28198.0
GT0397,GT039707,450.0,855.0,0.26627218934911,2024,239.54,1990,2.1233,593.0,1690.0
GT0470,GT047007,3940.0,8155.8,0.87052585064074,2024,262.98,1992,2.1332,1213.0,8771.0
GT0474,GT047410,6000.0,14340.0,0.5,2024,427.93,1992,2.2444,3947.0,12000.0
GT0475,GT047506,7320.0,11712.0,6.3376623376623,2024,243.25,1992,2.7142,34877.0,1750.0
GT0489,GT048906,450.0,792.0,0.34883720930233,2024,239.54,1993,2.1233,231.0,1290.0
GT0494,GT049409,1000.0,1760.0,1.5220700152207,2024,239.54,1993,2.6231,9379.0,657.0
GT0555,GT055506,8640.0,16761.6,3.7081545064378,2024,262.98,1995,2.4111,20223.0,2330.0
GT0556,GT055607,530.0,1272.0,0.87603305785124,2024,278.19,1995,2.2141,132.0,605.0
GT0565,GT056509,6300.0,10899.0,0.24705882352941,2024,239.54,1995,2.4224,533411.0,25500.0
GT0569,GT056907,120.0,288.0,0.061224489795918,2024,278.19,1995,2.7111,38980.0,1960.0
GT0571,GT057106,150.0,229.5,2.1428571428571,2024,243.25,1995,2.7131,586.0,70.0
GT0607,GT060707,13000.0,29510.0,1.0058805323429,2024,278.19,1997,2.1311,269930.0,14977.0
GT0619,GT061905,700.0,1288.0,0.34146341463415,2024,262.98,1997,2.4221,81770.0,2050.0
GT0631,GT063106,10500.0,17010.0,0.92674315975287,2024,239.54,1997,2.7314,148007.0,8360.0
GT0649,GT064907,6189.0,9345.39,4.2506868131868,2024,243.25,1998,2.7142,48066.0,912.0
GT0653,GT065303,420.0,756.0,0.64914992272025,2024,262.98,1998,2.4221,15826.0,362.0
GT0668,GT066805,345.0,734.85,0.20758122743682,2024,278.19,1999,2.7111,23740.0,757.0
GT0683,GT068308,28880.0,57760.0,0.65973729297544,2024,278.19,2000,2.1311,-15886.0,-56236.0
GT0686,GT068610,944.0,1623.68,1.1964512040558,2024,262.98,2000,2.4111,13189.0,342.0
GT0695,GT069509,5400.0,7236.0,2.7,2024,189.87,2000,2.2511,224.0,2000.0
GT0698,GT069810,77275.0,154550.0,4.2601576713159,2024,278.19,2000,2.2524,645955.0,17442.0
GT0700,GT070007,15200.0,23408.0,5.9006211180124,2024,216.87,2000,2.4133,38687.0,1566.0
GT0725,GT072509,45000.0,74700.0,2.3346303501946,2024,262.98,2002,2.1332,-3284.0,-16425.0
GT0730,GT073006,250.0,382.5,0.051652892561983,2024,239.54,2002,2.6218,138200.0,4840.0
GT0732,GT073209,117000.0,179010.0,4.1036792816808,2024,216.87,2002,2.4133,490621.0,16120.0
GT0753,GT075307,6700.0,10720.0,2.8510638297872,2024,243.25,2003,2.7142,69983.0,2350.0
GT0754,GT075410,5750.0,8625.0,0.21842355175689,2024,239.54,2003,2.1113,5362.0,26325.0
GT0774,GT077407,3660.0,6002.4,0.13519503546099,2024,262.98,2003,2.4131,962724.0,25753.0
GT0801,GT080108,10000.0,15800.0,0.88339222614841,2024,262.98,2005,2.7232,152627.0,5490.0
GT0803,GT080308,695.0,1098.1,0.89216944801027,2024,262.98,2005,2.4111,17795.0,733.0
GT0814,GT081407,19900.0,31442.0,1.88,2024,262.98,2005,2.4111,259000.0,10600.0
GT0839,GT083904,1000.0,1650.0,0.07,2024,278.19,2007,2.4236,252824.0,14992.0
GT0851,GT085110,5110.0,7102.9,0.4,2024,243.25,2008,2.7142,127890.0,11437.0
HO0020,HO002005,200.0,520.0,0.043649061545177,2024,278.19,1992,2.8121,,4582.0
HO0039,HO003906,400.0,812.0,0.65789473684211,2024,262.98,1993,2.7135,4396.0,608.0
HO0056,HO005604,1000.0,2030.0,2.8089887640449,2024,262.98,1993,2.4221,4689.0,356.0
HO0062,HO006205,96.0,142.08,0.5748502994012,2024,189.87,1993,2.2511,8792.0,167.0
HO0085,HO008503,3292.0,5333.04,2.9577717879605,2024,216.87,1994,2.4133,12309.0,1113.0
HO0101,HO010107,360.0,864.0,0.10300429184549,2024,278.19,1995,2.4236,24326.0,3495.0
HO0109,HO010907,19000.0,45600.0,1.9968470835523,2024,278.19,1995,2.1311,-375.0,-2981.0
HO0115,HO011503,400.0,776.0,0.17574692442882,2024,262.98,1995,2.7135,14361.0,2276.0
HO0128,HO012804,1900.0,4465.0,1.9,2024,278.19,1996,2.1131,120.0,1000.0
HO0132,HO013206,560.0,1058.4,0.98418277680141,2024,262.98,1996,2.4111,9672.0,569.0
HO0156,HO015602,800.0,1472.0,0.66445182724252,2024,262.98,1997,2.4221,10844.0,969.0
HO0168,HO016803,755.0,1026.8,0.35263895375993,2024,189.87,1998,2.2511,711.0,2141.0
HO0169,HO016906,10400.0,18720.0,0.29161876454589,2024,262.98,1998,2.7243,505862.0,35663.0
HO0186,HO018605,5000.0,9000.0,0.44794839634474,2024,262.98,1998,2.7261,1783.0,11162.0
HO0198,HO019806,500.0,1065.0,0.18789928598271,2024,278.19,1999,2.6212,32239.0,2661.0
IA0007,IA000705,1200.0,2520.0,1.0810810810811,2024,262.98,1991,2.6232,22567.0,1110.0
IA0008,IA000805,50.0,105.0,0.21097046413502,2024,262.98,1991,2.4221,5569.0,237.0
IA0019,IA001905,100.0,207.0,0.47169811320755,2024,262.98,1992,2.4221,4396.0,212.0
IA0029,IA002910,1800.0,3240.0,1.9027484143763,2024,239.54,1992,2.7121,17878.0,946.0
IA0036,IA003608,110.0,286.0,0.75862068965517,2024,278.19,1992,2.7111,2345.0,127.0
IA0046,IA004605,20.0,40.6,0.90909090909091,2024,262.98,1993,2.7441,6.0,22.0
IA0060,IA006008,294.0,596.82,1.8375,2024,262.98,1993,2.4111,3224.0,160.0
IA0063,IA006311,1350.0,2740.5,2.2689075630252,2024,262.98,1993,2.7261,79.0,342.0
IA0064,IA006407,2751.0,4456.62,5.865671641791,2024,216.87,1993,2.4133,5862.0,469.0
IA0067,IA006703,4750.0,9642.5,1.5553372626064,2024,262.98,1993,2.7243,659.0,3054.0
IA0074,IA007409,1192.0,2920.4,1.1720747295969,2024,278.19,1994,2.4235,28722.0,1017.0
IA0097,IA009708,313.0,450.72,2.1736111111111,2024,189.87,1994,2.2511,56.0,144.0
IA0125,IA012509,500.0,970.0,0.72358900144718,2024,262.98,1995,2.1213,210.0,691.0
IA0126,IA012608,341.0,521.73,0.26150306748466,2024,243.25,1995,2.7142,23740.0,1304.0
IA0131,IA013106,360.0,698.4,2.1556886227545,2024,262.98,1995,2.1213,42.0,167.0
IA0134,IA013406,997.0,1884.33,0.96515004840271,2024,262.98,1996,2.7135,24619.0,592.0
IA0139,IA013905,25.0,42.0,0.01500600240096,2024,239.54,1996,2.4231,33411.0,1104.0
IA0165,IA016506,167.0,379.09,0.11752287121745,2024,278.19,1997,2.4236,38394.0,762.0
IA0175,IA017512,700.0,1057.0,1.5350877192982,2024,243.25,1997,2.7142,9965.0,378.0
IA0182,IA018205,106.0,160.06,0.93805309734513,2024,243.25,1997,2.7142,1465.0,88.0
IA0183,IA018303,798.0,1468.32,0.73820536540241,2024,262.98,1997,2.7135,23740.0,1081.0
IA0204,IA020410,1396.0,2512.8,1.3606237816764,2024,262.98,1998,2.7135,44549.0,1026.0
IA0232,IA023204,828.0,1465.56,1.1761363636364,2024,262.98,1999,2.4221,10844.0,395.0
IA0239,IA023905,1142.0,1964.24,0.30235636748742,2024,262.98,2000,2.1213,1191.0,3777.0
IA0270,IA027008,14000.0,23660.0,0.51529316500423,2024,262.98,2001,2.1213,5744.0,27169.0
IA0273,IA027309,900.0,1395.0,3.0821917808219,2024,239.54,2001,2.6218,11763.0,292.0
IA0281,IA028108,1460.0,2467.4,1.7980295566502,2024,262.98,2001,2.7135,30631.0,812.0
IA0283,IA028308,912.0,1541.28,0.92871690427699,2024,262.98,2001,2.1222,125.0,982.0
IA0291,IA029109,59400.0,111078.0,2.5074929292076,2024,278.19,2002,2.1311,1037807.0,31238.0
IA0330,IA033010,1064.0,1744.96,1.5555555555556,2024,262.98,2003,2.7135,21306.0,684.0
IA0341,IA034108,289.0,479.74,2.349593495935,2024,262.98,2004,2.7135,3465.0,123.0
IA0403,IA040306,14768.0,21265.92,3.38,2024,243.25,2007,2.7142,103584.0,2600.0
IA0420,IA042008,2824.0,3445.28,0.22,2024,216.87,2008,2.4133,296152.0,9418.0
IA0439,IA043906,689.0,957.71,0.58,2024,262.98,2009,2.4221,13931.0,596.0
IC0008,IC000806,82109.0,134658.76,8.4517756047349,2024,243.25,2001,2.7142,156756.0,5173.0
IC0017,IC001706,1714.0,2262.48,0.75706713780919,2024,189.87,2001,2.2511,352.0,2264.0
IC0072,IC007210,29500.0,47200.0,5.3114872164206,2024,243.25,2004,2.7142,91813.0,3305.0
IC0082,IC008208,600000.0,960000.0,2.9709302325581,2024,243.25,2004,2.7142,4441.0,271.0
IC0094,IC009408,5123.0,7172.2,2.139933166249,2024,216.87,2005,2.4133,45999.0,1657.0
IC0167,IC016707,8134.0,10167.5,2.65,2024,239.54,2009,2.4224,42600.0,3067.0
KG0013,KG001307,1419.0,2227.83,0.51788321167883,2024,243.25,1994,2.7142,41032.0,2740.0
KG0014,KG001405,130.0,258.7,1.625,2024,262.98,1994,2.7135,2931.0,80.0
KG0041,KG004106,260.0,504.4,0.99236641221374,2024,262.98,1995,2.4221,4103.0,262.0
KG0055,KG005507,450.0,850.5,0.20557332115121,2024,262.98,1996,2.7261,19930.0,2189.0
KG0070,KG007004,600.0,1134.0,0.23237800154919,2024,262.98,1996,2.7261,41325.0,2582.0
KU0303,KU030306,400.0,1112.0,0.16687526074259,2024,278.19,1990,2.8121,,1254.0
KU0320,KU032006,1176.0,2551.92,1.4718397997497,2024,262.98,1990,2.4111,14361.0,799.0
KU0362,KU036209,600.0,1560.0,0.69044879171461,2024,278.19,1992,2.2135,630.0,869.0
KU0382,KU038205,700.0,1449.0,2.1084337349398,2024,262.98,1992,2.6232,7034.0,332.0
KU0399,KU039904,1900.0,3857.0,2.8571428571429,2024,262.98,1993,2.7135,14068.0,665.0
KU0411,KU041109,85.0,252.45,0.46961325966851,2024,456.81,1993,2.4314,4689.0,181.0
KU0424,KU042405,200.0,348.0,0.35971223021583,2024,239.54,1994,2.6231,180.0,556.0
KU0440,KU044009,220.0,539.0,1.0328638497653,2024,278.19,1994,2.4323,4982.0,213.0
KU0454,KU045410,176.0,341.44,1.1210191082803,2024,262.98,1995,2.4221,2931.0,157.0
KU0507,KU050706,200.0,360.0,0.625,2024,262.98,1998,2.7135,5862.0,320.0
KU0508,KU050804,100.0,220.0,0.22727272727273,2024,278.19,1998,2.4236,12309.0,360.0
KU0519,KU051904,680.0,911.2,0.59649122807018,2024,189.87,1999,2.2511,24326.0,640.0
LE0131,LE013105,6200.0,12400.0,2.1109976166156,2024,427.93,2002,2.2437,391.0,2937.0
LE0155,LE015510,200.0,466.0,0.79681274900398,2024,456.81,2003,2.4314,2934.0,205.0
LE0156,LE015607,600.0,984.0,2.510460251046,2024,262.98,2003,2.7135,3683.0,239.0
LE0169,LE016906,675.0,1107.0,0.65280464216634,2024,262.98,2003,2.7135,19618.0,1034.0
LE0186,LE018606,200.0,360.0,0.25873221216041,2024,278.19,2004,2.4236,6910.0,532.0
LE0231,LE023113,300.0,453.0,0.1,2024,262.98,2006,2.7135,38938.0,3076.0
LE0256,LE025609,11733.0,16895.52,2.94,2024,243.25,2007,2.7142,34445.0,3203.0
LE0263,LE026312,1200.0,1752.0,0.49,2024,262.98,2007,2.7135,31131.0,2460.0
LE0304,LE030410,2400.0,3288.0,2.99,2024,262.98,2010,2.4221,11345.0,556.0
LL0112,LL011206,1962.0,3041.1,0.017964565306963,2024,239.54,2001,2.7134,1861200.0,109215.0
LL0147,LL014704,104.0,172.64,0.23111111111111,2024,262.98,2002,2.7135,7840.0,240.0
LL0148,LL014801,10500.0,19635.0,0.45215743691327,2024,278.19,2002,2.4236,542220.0,22329.0
LL0157,LL015705,756.0,1134.0,0.52427184466019,2024,239.54,2003,2.7134,22764.0,1186.0
LL0158,LL015804,164.0,268.96,0.12586339217191,2024,262.98,2003,2.7135,20568.0,1249.0
LL0172,LL017210,1050.0,1680.0,0.49042503503036,2024,243.25,2003,2.7142,20498.0,896.0
LL0182,LL018212,9300.0,13857.0,7.3343848580442,2024,216.87,2004,2.4133,10239.0,436.0
LL0202,LL020208,198.0,289.08,0.44796380090498,2024,239.54,2004,2.7224,7604.0,426.0
LL0205,LL020507,245.0,357.7,0.6234096692112,2024,239.54,2004,2.4231,2330.0,173.0
LL0227,LL022705,150.0,262.5,0.16101694915254,2024,278.19,2005,2.4236,72.0,944.0
LL0229,LL022904,735.0,1161.3,0.59466019417476,2024,243.25,2005,2.7142,6990.0,579.0
LL0232,LL023212,1120.0,1769.6,0.94514767932489,2024,243.25,2005,2.7142,10652.0,205.0
LL0245,LL024505,6300.0,8694.0,0.14,2024,239.54,2006,2.7134,844595.0,45203.0
LL0251,LL025107,9300.0,10974.0,1.46,2024,189.87,2006,2.2511,1469.0,6369.0
LM0045,LM004502,1000.0,1530.0,0.23164234422052,2024,239.54,2002,2.1233,939.0,4317.0
LM0066,LM006606,87.0,144.42,0.94565217391304,2024,262.98,2004,2.4111,626.0,84.0
LM0076,LM007607,880.0,1408.0,0.58162590879048,2024,243.25,2004,2.7142,,
LM0092,LM009205,140000.0,221200.0,2.2344585428138,2024,262.98,2005,2.2314,9750.0,59280.0
LM0120,LM012004,1000.0,1180.0,0.05,2024,189.87,2006,2.2511,332.0,20043.0
MA0193,MA019304,348.0,584.64,2.0115606936416,2024,243.25,1990,2.7142,-22.0,-34.0
MA0206,MA020604,473.0,993.3,0.5474537037037,2024,262.98,1991,2.6232,9086.0,864.0
MA0220,MA022006,50000.0,72500.0,7.4493444576877,2024,189.4,1991,2.7494,1254.0,5966.0
MA0236,MA023603,2.0,3.2,0.0029154518950437,2024,243.25,1992,2.7142,4396.0,713.0
MA0251,MA025108,300.0,621.0,1.2345679012346,2024,262.98,1992,2.4221,2345.0,243.0
MA0273,MA027306,6.0,15.12,0.23076923076923,2024,278.19,1993,2.7111,293.0,26.0
MA0280,MA028007,136.0,276.08,0.54618473895582,2024,262.98,1993,2.4221,1758.0,249.0
MA0302,MA030207,6425.0,15741.25,1.1416133617626,2024,278.19,1994,2.6221,46307.0,5628.0
MA0305,MA030506,180.0,441.0,0.23560209424084,2024,278.19,1994,2.4236,8499.0,764.0
MA0327,MA032710,500.0,970.0,1.8050541516245,2024,262.98,1995,2.4221,3517.0,277.0
MA0344,MA034404,798.0,1220.94,0.72677595628415,2024,243.25,1995,2.7142,9965.0,1098.0
MA0347,MA034705,900.0,1377.0,2.8213166144201,2024,243.25,1995,2.7142,4689.0,319.0
MA0387,MA038705,21410.0,45603.3,3.7813493465207,2024,427.93,1997,2.2612,95252.0,5662.0
MA0390,MA039005,999.0,1838.16,1.1725352112676,2024,262.98,1997,2.7135,13482.0,852.0
MA0397,MA039705,404.0,654.48,0.51139240506329,2024,239.54,1997,2.6218,175.0,790.0
MA0402,MA040206,200.0,368.0,0.15910898965792,2024,262.98,1997,2.4221,19050.0,1257.0
MA0406,MA040608,13540.0,24372.0,4.4104234527687,2024,262.98,1998,2.2614,38101.0,3446.0
MA0420,MA042004,195.0,351.0,0.1131090487239,2024,262.98,1998,2.7135,22274.0,1724.0
MA0423,MA042307,257.0,462.6,1.7248322147651,2024,262.98,1998,2.7135,2345.0,149.0
MA0437,MA043705,2445.0,4327.65,1.6850447966919,2024,262.98,1999,2.4221,24033.0,1451.0
MA0459,MA045906,248.0,426.56,4.5090909090909,2024,262.98,2000,2.7135,1172.0,55.0
MA0460,MA046010,300.0,471.0,0.3680981595092,2024,239.54,2000,2.4231,11723.0,750.0
MA0497,MA049711,800.0,1056.0,0.56818181818182,2024,189.87,2001,2.2511,503.0,1408.0
MA0500,MA050008,2000.0,3380.0,0.46904315196998,2024,262.98,2001,2.4221,57930.0,4264.0
MA0516,MA051609,15768.0,26174.88,5.8313609467456,2024,243.25,2002,2.7142,35520.0,2704.0
MA0518,MA051806,1000.0,1340.0,1.1806375442739,2024,189.87,2002,2.2123,152.0,847.0
MA0533,MA053307,1090.0,1787.6,0.99271402550091,2024,262.98,2003,2.4221,14482.0,1098.0
MA0537,MA053706,150.0,246.0,0.32327586206897,2024,262.98,2003,2.7135,7600.0,464.0
MA0546,MA054609,3000.0,4800.0,3.6057692307692,2024,243.25,2004,2.7142,8700.0,832.0
MA0569,MA056903,494.0,612.56,0.45656192236599,2024,189.87,2005,2.2511,188.0,1082.0
MA0585,MA058506,78770.0,124456.6,2.77,2024,243.25,2005,2.7142,345500.0,26430.0
MA0590,MA059011,21300.0,32376.0,2.57,2024,243.25,2006,2.7142,115600.0,6080.0
MA0595,MA059505,150.0,177.0,2.42,2024,189.87,2006,2.2511,26.0,62.0
MA0607,MA060707,3500.0,5250.0,0.51,2024,427.93,2006,2.1243,794.0,6860.0
MA0615,MA061510,3200.0,4256.0,1.51,2024,239.54,2007,2.1233,147.0,2121.0
